170.586, 129.407, 5.855, 21.968 False
170.392, 129.409, 5.787, 22.001 False
170.200, 129.412, 5.730, 22.034 False
170.010, 129.414, 5.686, 22.067 False
169.820, 129.416, 5.658, 22.100 False
169.632, 129.418, 5.640, 22.133 False
169.443, 129.420, 5.627, 22.166 False
169.255, 129.422, 5.615, 22.199 False
169.067, 129.424, 5.610, 22.232 False
168.880, 129.426, 5.612, 22.265 False
168.692, 129.428, 5.619, 22.298 False
168.504, 129.430, 5.624, 22.331 False
168.315, 129.432, 5.627, 22.364 False
168.127, 129.434, 5.629, 22.397 False
167.939, 129.436, 5.630, 22.430 False
167.751, 129.438, 5.628, 22.463 False
167.564, 129.440, 5.625, 22.496 False
167.376, 129.442, 5.619, 22.529 False
167.189, 129.444, 5.610, 22.562 False
167.002, 129.445, 5.600, 22.595 False
166.815, 129.447, 5.587, 22.628 False
166.629, 129.449, 5.573, 22.661 False
166.444, 129.451, 5.556, 22.694 False
166.259, 129.453, 5.538, 22.727 False
166.075, 129.455, 5.518, 22.760 False
165.892, 129.457, 5.496, 22.793 False
165.709, 129.458, 5.471, 22.826 False
165.528, 129.460, 5.446, 22.859 False
165.347, 129.462, 5.419, 22.892 False
165.167, 129.463, 5.393, 22.925 False
164.988, 129.465, 5.368, 22.958 False
164.809, 129.467, 5.347, 22.991 False
164.632, 129.468, 5.330, 23.024 False
164.454, 129.470, 5.321, 23.057 False
164.277, 129.472, 5.321, 23.090 False
164.099, 129.473, 5.329, 23.123 False
163.920, 129.475, 5.349, 23.156 False
163.741, 129.476, 5.376, 23.189 False
163.561, 129.478, 5.410, 23.222 False
163.379, 129.480, 5.448, 23.255 False
163.196, 129.481, 5.488, 23.288 False
163.012, 129.483, 5.525, 23.321 False
162.826, 129.484, 5.559, 23.354 False
162.640, 129.486, 5.589, 23.387 False
162.453, 129.487, 5.613, 23.420 False
162.265, 129.489, 5.631, 23.453 False
162.077, 129.491, 5.644, 23.486 False
161.889, 129.492, 5.653, 23.519 False
161.700, 129.494, 5.656, 23.552 False
161.512, 129.495, 5.656, 23.585 False
161.324, 129.496, 5.652, 23.618 False
161.136, 129.498, 5.645, 23.651 False
160.948, 129.499, 5.635, 23.684 False
160.760, 129.501, 5.623, 23.717 False
160.573, 129.502, 5.609, 23.750 False
160.387, 129.504, 5.593, 23.783 False
160.201, 129.505, 5.575, 23.816 False
160.016, 129.506, 5.555, 23.849 False
159.832, 129.508, 5.534, 23.882 False
159.648, 129.509, 5.511, 23.915 False
159.465, 129.510, 5.486, 23.948 False
159.283, 129.512, 5.463, 23.981 False
159.101, 129.513, 5.441, 24.014 False
158.920, 129.514, 5.425, 24.047 False
158.740, 129.515, 5.417, 24.080 False
158.559, 129.516, 5.415, 24.113 False
158.378, 129.518, 5.425, 24.146 False
158.197, 129.519, 5.444, 24.179 False
158.014, 129.520, 5.472, 24.212 False
157.831, 129.521, 5.506, 24.245 False
157.646, 129.522, 5.545, 24.278 False
157.460, 129.523, 5.583, 24.311 False
157.272, 129.524, 5.619, 24.344 False
157.084, 129.525, 5.651, 24.377 False
156.895, 129.527, 5.677, 24.410 False
156.705, 129.528, 5.698, 24.443 False
156.514, 129.529, 5.715, 24.476 False
156.323, 129.530, 5.726, 24.509 False
156.132, 129.531, 5.732, 24.542 False
155.941, 129.532, 5.735, 24.575 False
155.750, 129.533, 5.733, 24.608 False
155.559, 129.534, 5.728, 24.641 False
155.369, 129.535, 5.718, 24.674 False
155.179, 129.536, 5.706, 24.707 False
154.989, 129.537, 5.691, 24.740 False
154.800, 129.538, 5.675, 24.773 False
154.611, 129.539, 5.656, 24.806 False
154.423, 129.540, 5.636, 24.839 False
154.236, 129.540, 5.613, 24.872 False
154.050, 129.541, 5.591, 24.905 False
153.864, 129.542, 5.568, 24.938 False
153.679, 129.543, 5.546, 24.971 False
153.495, 129.544, 5.527, 25.004 False
153.311, 129.545, 5.512, 25.037 False
153.128, 129.545, 5.504, 25.070 False
152.944, 129.545, 5.502, 25.103 False
152.760, 129.546, 5.512, 25.136 False
152.576, 129.546, 5.529, 25.169 False
152.391, 129.547, 5.559, 25.202 False
152.204, 129.547, 5.593, 25.235 False
152.016, 129.548, 5.631, 25.268 False
151.827, 129.548, 5.668, 25.301 False
151.637, 129.548, 5.704, 25.334 False
151.446, 129.549, 5.734, 25.367 False
151.254, 129.549, 5.759, 25.400 False
151.061, 129.550, 5.778, 25.433 False
150.868, 129.550, 5.792, 25.466 False
150.675, 129.551, 5.801, 25.499 False
150.482, 129.551, 5.806, 25.532 False
150.288, 129.552, 5.807, 25.565 False
150.095, 129.552, 5.803, 25.598 False
149.902, 129.553, 5.797, 25.631 False
149.709, 129.553, 5.786, 25.664 False
149.516, 129.553, 5.774, 25.697 False
149.324, 129.554, 5.756, 25.730 False
149.133, 129.554, 5.738, 25.763 False
148.943, 129.554, 5.717, 25.796 False
148.753, 129.555, 5.695, 25.829 False
148.564, 129.555, 5.671, 25.862 False
148.375, 129.555, 5.647, 25.895 False
148.188, 129.555, 5.621, 25.928 False
148.001, 129.556, 5.595, 25.961 False
147.816, 129.556, 5.570, 25.994 False
147.630, 129.556, 5.549, 26.027 False
147.446, 129.556, 5.532, 26.060 False
147.262, 129.557, 5.521, 26.093 False
147.078, 129.557, 5.519, 26.126 False
146.893, 129.557, 5.526, 26.159 False
146.709, 129.557, 5.544, 26.192 False
146.523, 129.557, 5.569, 26.225 False
146.336, 129.557, 5.604, 26.258 False
146.148, 129.557, 5.642, 26.291 False
145.958, 129.557, 5.681, 26.324 False
145.768, 129.557, 5.716, 26.357 False
145.576, 129.558, 5.747, 26.390 False
145.384, 129.558, 5.770, 26.423 False
145.191, 129.558, 5.788, 26.456 False
144.997, 129.558, 5.801, 26.489 False
144.804, 129.558, 5.809, 26.522 False
144.610, 129.558, 5.812, 26.555 False
144.416, 129.558, 5.812, 26.588 False
144.223, 129.558, 5.808, 26.621 False
144.030, 129.558, 5.801, 26.654 False
143.837, 129.558, 5.790, 26.687 False
143.644, 129.558, 5.777, 26.720 False
143.452, 129.558, 5.761, 26.753 False
143.261, 129.558, 5.740, 26.786 False
143.070, 129.558, 5.719, 26.819 False
142.880, 129.558, 5.694, 26.852 False
142.691, 129.558, 5.669, 26.885 False
142.503, 129.558, 5.644, 26.918 False
142.316, 129.558, 5.619, 26.951 False
142.129, 129.558, 5.595, 26.984 False
141.943, 129.557, 5.575, 27.017 False
141.758, 129.557, 5.559, 27.050 False
141.573, 129.557, 5.549, 27.083 False
141.388, 129.557, 5.547, 27.116 False
141.202, 129.557, 5.553, 27.149 False
141.017, 129.557, 5.570, 27.182 False
140.830, 129.557, 5.594, 27.215 False
140.642, 129.557, 5.627, 27.248 False
140.454, 129.556, 5.663, 27.281 False
140.263, 129.556, 5.703, 27.314 False
140.072, 129.556, 5.741, 27.347 False
139.879, 129.556, 5.774, 27.380 False
139.686, 129.556, 5.800, 27.413 False
139.492, 129.555, 5.820, 27.446 False
139.298, 129.555, 5.833, 27.479 False
139.103, 129.555, 5.842, 27.512 False
138.908, 129.555, 5.845, 27.545 False
138.713, 129.555, 5.844, 27.578 False
138.519, 129.554, 5.840, 27.611 False
138.324, 129.554, 5.832, 27.644 False
138.130, 129.554, 5.821, 27.677 False
137.937, 129.554, 5.807, 27.710 False
137.744, 129.553, 5.791, 27.743 False
137.551, 129.553, 5.772, 27.776 False
137.360, 129.553, 5.751, 27.809 False
137.169, 129.552, 5.726, 27.842 False
136.979, 129.552, 5.700, 27.875 False
136.790, 129.552, 5.671, 27.908 False
136.601, 129.552, 5.643, 27.941 False
136.414, 129.551, 5.616, 27.974 False
136.228, 129.551, 5.590, 28.007 False
136.042, 129.551, 5.568, 28.040 False
135.857, 129.550, 5.551, 28.073 False
135.672, 129.550, 5.540, 28.106 False
135.487, 129.550, 5.537, 28.139 False
135.302, 129.549, 5.544, 28.172 False
135.117, 129.549, 5.558, 28.205 False
134.931, 129.549, 5.583, 28.238 False
134.744, 129.548, 5.613, 28.271 False
134.555, 129.548, 5.648, 28.304 False
134.366, 129.548, 5.682, 28.337 False
134.175, 129.547, 5.710, 28.370 False
133.984, 129.547, 5.724, 28.403 False
133.794, 129.546, 5.714, 28.436 False
133.604, 129.546, 5.680, 28.469 False
133.417, 129.546, 5.625, 28.502 False
133.231, 129.545, 5.552, 28.535 False
133.049, 129.545, 5.464, 28.568 False
132.870, 129.544, 5.361, 28.601 False
132.695, 129.544, 5.245, 28.634 False
132.524, 129.544, 5.118, 28.667 False
132.358, 129.543, 4.983, 28.700 False
132.196, 129.543, 4.833, 28.733 False
132.040, 129.542, 4.674, 28.766 False
131.889, 129.542, 4.516, 28.799 False
131.743, 129.542, 4.357, 28.832 False
131.602, 129.541, 4.200, 28.865 False
131.467, 129.541, 4.044, 28.898 False
131.336, 129.540, 3.892, 28.931 False
131.211, 129.540, 3.747, 28.964 False
131.090, 129.540, 3.614, 28.997 False
130.973, 129.539, 3.482, 29.030 False
130.860, 129.539, 3.364, 29.063 False
130.751, 129.537, 3.243, 29.096 False
130.645, 129.537, 3.138, 29.129 False
130.543, 129.536, 3.026, 29.162 False
130.445, 129.536, 2.931, 29.195 False
130.349, 129.535, 2.841, 29.228 False
130.256, 129.535, 2.750, 29.261 False
130.167, 129.534, 2.660, 29.294 False
130.080, 129.534, 2.570, 29.327 False
129.996, 129.533, 2.483, 29.360 False
129.916, 129.533, 2.397, 29.393 False
129.838, 129.532, 2.313, 29.426 False
129.762, 129.532, 2.231, 29.459 False
129.690, 129.532, 2.152, 29.492 False
129.620, 129.531, 2.074, 29.525 False
129.552, 129.531, 2.000, 29.558 False
129.487, 129.531, 1.928, 29.591 False
129.425, 129.530, 1.858, 29.624 False
129.364, 129.530, 1.790, 29.657 False
129.306, 129.530, 1.725, 29.690 False
129.250, 129.529, 1.663, 29.723 False
129.196, 129.529, 1.602, 29.756 False
129.144, 129.529, 1.543, 29.789 False
129.093, 129.529, 1.487, 29.822 False
129.045, 129.528, 1.433, 29.855 False
128.998, 129.528, 1.380, 29.888 False
128.953, 129.528, 1.330, 29.921 False
128.910, 129.528, 1.281, 29.954 False
128.868, 129.527, 1.234, 29.987 False
128.828, 129.527, 1.189, 30.020 False
128.789, 129.527, 1.146, 30.053 False
128.752, 129.527, 1.104, 30.086 False
128.716, 129.527, 1.063, 30.119 False
128.682, 129.526, 1.024, 30.152 False
128.649, 129.526, 0.957, 30.185 False
128.619, 129.526, 0.885, 30.218 False
128.591, 129.526, 0.822, 30.251 False
128.565, 129.526, 0.770, 30.284 False
128.541, 129.526, 0.731, 30.317 False
128.517, 129.525, 0.708, 30.350 False
128.493, 129.525, 0.705, 30.383 False
128.469, 129.525, 0.719, 30.416 False
128.441, 129.525, 0.845, 30.449 False
128.411, 129.525, 0.893, 30.482 False
128.379, 129.525, 0.929, 30.515 False
128.346, 129.525, 1.000, 30.548 False
128.310, 129.524, 1.080, 30.581 False
128.273, 129.524, 1.117, 30.614 False
128.234, 129.524, 1.179, 30.647 False
128.191, 129.524, 1.271, 30.680 False
128.145, 129.524, 1.412, 30.713 False
128.093, 129.524, 1.579, 30.746 False
128.035, 129.523, 1.741, 30.779 False
127.972, 129.523, 1.881, 30.812 False
127.905, 129.523, 2.016, 30.845 False
127.834, 129.522, 2.153, 30.878 False
127.758, 129.522, 2.297, 30.911 False
127.677, 129.522, 2.446, 30.944 False
127.591, 129.521, 2.598, 30.977 False
127.500, 129.521, 2.752, 31.010 False
127.404, 129.520, 2.909, 31.043 False
127.303, 129.520, 3.067, 31.076 False
127.196, 129.520, 3.227, 31.109 False
127.084, 129.519, 3.386, 31.142 False
126.967, 129.519, 3.546, 31.175 False
126.845, 129.518, 3.706, 31.208 False
126.717, 129.518, 3.866, 31.241 False
126.584, 129.517, 4.025, 31.274 False
126.445, 129.516, 4.184, 31.307 False
126.302, 129.516, 4.341, 31.340 False
126.153, 129.515, 4.497, 31.373 False
125.999, 129.515, 4.647, 31.406 False
125.841, 129.514, 4.789, 31.439 False
125.678, 129.513, 4.921, 31.472 False
125.511, 129.513, 5.041, 31.505 False
125.340, 129.512, 5.150, 31.538 False
125.167, 129.511, 5.245, 31.571 False
124.990, 129.510, 5.326, 31.604 False
124.811, 129.510, 5.395, 31.637 False
124.631, 129.509, 5.452, 31.670 False
124.448, 129.508, 5.499, 31.703 False
124.265, 129.508, 5.536, 31.736 False
124.080, 129.507, 5.566, 31.769 False
123.895, 129.506, 5.587, 31.802 False
123.709, 129.506, 5.597, 31.835 False
123.523, 129.505, 5.594, 31.868 False
123.337, 129.504, 5.590, 31.901 False
123.152, 129.504, 5.587, 31.934 False
122.966, 129.503, 5.588, 31.967 False
122.780, 129.502, 5.590, 32.000 False
122.594, 129.502, 5.594, 32.033 False
122.408, 129.501, 5.596, 32.066 False
122.222, 129.501, 5.598, 32.099 False
122.035, 129.501, 5.598, 32.132 False
121.849, 129.501, 5.597, 32.165 False
121.663, 129.500, 5.592, 32.198 False
121.477, 129.500, 5.587, 32.231 False
121.291, 129.499, 5.579, 32.264 False
121.105, 129.499, 5.570, 32.297 False
120.920, 129.499, 5.558, 32.330 False
120.735, 129.498, 5.546, 32.363 False
120.551, 129.498, 5.530, 32.396 False
120.367, 129.497, 5.515, 32.429 False
120.184, 129.497, 5.497, 32.462 False
120.001, 129.497, 5.479, 32.495 False
119.819, 129.496, 5.458, 32.528 False
119.638, 129.496, 5.438, 32.561 False
119.457, 129.495, 5.416, 32.594 False
119.277, 129.495, 5.393, 32.627 False
119.098, 129.495, 5.369, 32.660 False
118.920, 129.494, 5.345, 32.693 False
118.743, 129.494, 5.319, 32.726 False
118.566, 129.494, 5.294, 32.759 False
118.390, 129.493, 5.266, 32.792 False
118.216, 129.493, 5.240, 32.825 False
118.042, 129.493, 5.212, 32.858 False
117.869, 129.492, 5.184, 32.891 False
117.697, 129.492, 5.155, 32.924 False
117.526, 129.492, 5.127, 32.957 False
117.356, 129.492, 5.097, 32.990 False
117.186, 129.491, 5.069, 33.023 False
117.018, 129.491, 5.039, 33.056 False
116.851, 129.491, 5.010, 33.089 False
116.685, 129.491, 4.992, 33.122 False
116.518, 129.490, 4.993, 33.155 False
116.352, 129.490, 4.982, 33.188 False
116.186, 129.490, 4.961, 33.221 False
116.021, 129.490, 4.932, 33.254 False
115.858, 129.489, 4.900, 33.287 False
115.695, 129.489, 4.867, 33.320 False
115.534, 129.489, 4.835, 33.353 False
115.374, 129.489, 4.802, 33.386 False
115.215, 129.489, 4.771, 33.419 False
115.056, 129.488, 4.738, 33.452 False
114.899, 129.488, 4.707, 33.485 False
114.743, 129.488, 4.675, 33.518 False
114.588, 129.488, 4.644, 33.551 False
114.434, 129.488, 4.611, 33.584 False
114.281, 129.488, 4.581, 33.617 False
114.130, 129.487, 4.550, 33.650 False
113.979, 129.487, 4.520, 33.683 False
113.829, 129.487, 4.489, 33.716 False
113.680, 129.487, 4.460, 33.749 False
113.532, 129.487, 4.429, 33.782 False
113.385, 129.487, 4.399, 33.815 False
113.239, 129.487, 4.368, 33.848 False
113.094, 129.487, 4.339, 33.881 False
112.951, 129.487, 4.308, 33.914 False
112.808, 129.486, 4.278, 33.947 False
112.666, 129.486, 4.247, 33.980 False
112.525, 129.486, 4.218, 34.013 False
112.385, 129.486, 4.187, 34.046 False
112.246, 129.486, 4.158, 34.079 False
112.109, 129.486, 4.119, 34.112 False
111.973, 129.486, 4.056, 34.145 False
111.840, 129.486, 3.976, 34.178 False
111.710, 129.486, 3.884, 34.211 False
111.584, 129.486, 3.783, 34.244 False
111.461, 129.486, 3.678, 34.277 False
111.341, 129.486, 3.569, 34.310 False
111.226, 129.486, 3.459, 34.343 False
111.114, 129.486, 3.348, 34.376 False
111.005, 129.486, 3.238, 34.409 False
110.900, 129.486, 3.129, 34.442 False
110.799, 129.486, 3.022, 34.475 False
110.701, 129.486, 2.917, 34.508 False
110.607, 129.486, 2.814, 34.541 False
110.516, 129.486, 2.714, 34.574 False
110.428, 129.486, 2.617, 34.607 False
110.343, 129.488, 2.523, 34.640 False
110.261, 129.488, 2.432, 34.673 False
110.182, 129.488, 2.344, 34.706 False
110.106, 129.488, 2.258, 34.739 False
110.033, 129.488, 2.176, 34.772 False
109.963, 129.488, 2.097, 34.805 False
109.894, 129.488, 2.020, 34.838 False
109.829, 129.488, 1.946, 34.871 False
109.766, 129.488, 1.875, 34.904 False
109.705, 129.489, 1.806, 34.937 False
109.646, 129.489, 1.740, 34.970 False
109.589, 129.489, 1.676, 35.003 False
109.535, 129.489, 1.615, 35.036 False
109.482, 129.489, 1.555, 35.069 False
109.432, 129.489, 1.498, 35.102 False
109.383, 129.489, 1.443, 35.135 False
109.336, 129.489, 1.390, 35.168 False
109.291, 129.489, 1.339, 35.201 False
109.247, 129.489, 1.290, 35.234 False
109.205, 129.489, 1.243, 35.267 False
109.165, 129.489, 1.198, 35.300 False
109.126, 129.489, 1.154, 35.333 False
109.088, 129.489, 1.111, 35.366 False
109.052, 129.489, 1.071, 35.399 False
109.017, 129.489, 1.031, 35.432 False
108.984, 129.489, 0.994, 35.465 False
108.951, 129.489, 0.957, 35.498 False
108.920, 129.489, 0.922, 35.531 False
108.890, 129.489, 0.889, 35.564 False
108.861, 129.489, 0.856, 35.597 False
108.833, 129.489, 0.825, 35.630 False
108.806, 129.489, 0.795, 35.663 False
108.780, 129.489, 0.765, 35.696 False
108.755, 129.489, 0.737, 35.729 False
108.731, 129.489, 0.710, 35.762 False
108.708, 129.489, 0.685, 35.795 False
108.686, 129.489, 0.659, 35.828 False
108.664, 129.489, 0.635, 35.861 False
108.644, 129.489, 0.612, 35.894 False
108.624, 129.489, 0.590, 35.927 False
108.605, 129.489, 0.568, 35.960 False
108.586, 129.489, 0.547, 35.993 False
108.568, 129.489, 0.527, 36.026 False
108.551, 129.489, 0.508, 36.059 False
108.535, 129.489, 0.490, 36.092 False
108.519, 129.489, 0.472, 36.125 False
108.503, 129.489, 0.454, 36.158 False
108.488, 129.489, 0.438, 36.191 False
108.474, 129.489, 0.422, 36.224 False
108.460, 129.489, 0.406, 36.257 False
108.447, 129.489, 0.392, 36.290 False
108.434, 129.489, 0.377, 36.323 False
108.422, 129.489, 0.363, 36.356 False
108.410, 129.489, 0.350, 36.389 False
108.399, 129.489, 0.337, 36.422 False
108.388, 129.489, 0.324, 36.455 False
108.377, 129.489, 0.313, 36.488 False
108.367, 129.489, 0.301, 36.521 False
108.357, 129.489, 0.290, 36.554 False
108.348, 129.489, 0.280, 36.587 False
108.339, 129.489, 0.269, 36.620 False
108.330, 129.489, 0.260, 36.653 False
108.321, 129.489, 0.250, 36.686 False
108.313, 129.489, 0.241, 36.719 False
108.305, 129.489, 0.232, 36.752 False
108.298, 129.489, 0.224, 36.785 False
108.291, 129.489, 0.216, 36.818 False
108.284, 129.489, 0.208, 36.851 False
108.277, 129.489, 0.200, 36.884 False
108.270, 129.489, 0.192, 36.917 False
108.264, 129.489, 0.185, 36.950 False
108.258, 129.489, 0.179, 36.983 False
108.252, 129.489, 0.172, 37.016 False
108.247, 129.489, 0.166, 37.049 False
108.241, 129.489, 0.160, 37.082 False
108.236, 129.489, 0.154, 37.115 False
108.231, 129.489, 0.148, 37.148 False
108.226, 129.489, 0.143, 37.181 False
108.221, 129.489, 0.138, 37.214 False
108.217, 129.489, 0.133, 37.247 False
108.213, 129.489, 0.128, 37.280 False
108.208, 129.489, 0.123, 37.313 False
108.204, 129.489, 0.119, 37.346 False
108.201, 129.489, 0.114, 37.379 False
108.197, 129.489, 0.110, 37.412 False
108.193, 129.489, 0.106, 37.445 False
108.190, 129.489, 0.102, 37.478 False
108.187, 129.489, 0.098, 37.511 False
108.183, 129.489, 0.095, 37.544 False
108.180, 129.489, 0.091, 37.577 False
108.177, 129.489, 0.088, 37.610 False
108.174, 129.489, 0.085, 37.643 False
108.172, 129.489, 0.082, 37.676 False
108.169, 129.489, 0.079, 37.709 False
108.166, 129.489, 0.076, 37.742 False
108.164, 129.489, 0.073, 37.775 False
108.162, 129.489, 0.070, 37.808 False
108.159, 129.489, 0.068, 37.841 False
108.157, 129.489, 0.065, 37.874 False
108.157, 129.489, 0.003, 37.907 False
108.156, 129.489, 0.004, 37.940 False
108.155, 129.489, 0.036, 37.973 False
108.154, 129.489, 0.040, 38.006 False
108.152, 129.489, 0.042, 38.039 False
108.151, 129.489, 0.043, 38.072 False
108.149, 129.489, 0.043, 38.105 False
108.148, 129.489, 0.043, 38.138 False
108.146, 129.489, 0.043, 38.171 False
108.145, 129.489, 0.042, 38.204 False
108.143, 129.489, 0.041, 38.237 False
108.142, 129.489, 0.041, 38.270 False
108.141, 129.489, 0.040, 38.303 False
108.139, 129.489, 0.038, 38.336 False
108.138, 129.489, 0.037, 38.369 False
108.137, 129.489, 0.036, 38.402 False
108.136, 129.489, 0.035, 38.435 False
108.135, 129.489, 0.034, 38.468 False
108.134, 129.489, 0.033, 38.501 False
108.133, 129.489, 0.031, 38.534 False
108.132, 129.489, 0.030, 38.567 False
108.131, 129.489, 0.029, 38.600 False
108.130, 129.489, 0.028, 38.633 False
108.130, 129.488, 0.006, 38.666 False
108.130, 129.488, 0.007, 38.699 False
108.130, 129.488, 0.008, 38.732 False
108.130, 129.488, 0.009, 38.765 False
108.129, 129.488, 0.011, 38.798 False
108.129, 129.488, 0.015, 38.831 False
108.128, 129.489, 0.031, 38.864 False
108.127, 129.489, 0.035, 38.897 False
108.125, 129.490, 0.057, 38.930 False
108.120, 129.493, 0.161, 38.963 False
108.112, 129.496, 0.227, 38.996 False
108.104, 129.501, 0.253, 39.029 False
108.095, 129.506, 0.256, 39.062 False
108.084, 129.512, 0.340, 39.095 False
108.070, 129.519, 0.409, 39.128 False
108.054, 129.526, 0.496, 39.161 False
108.036, 129.534, 0.563, 39.194 False
108.014, 129.541, 0.682, 39.227 False
107.989, 129.549, 0.767, 39.260 False
107.961, 129.555, 0.864, 39.293 False
107.929, 129.563, 0.951, 39.326 False
107.897, 129.570, 0.996, 39.359 False
107.863, 129.577, 1.024, 39.392 False
107.829, 129.584, 1.069, 39.425 False
107.792, 129.592, 1.119, 39.458 False
107.754, 129.599, 1.189, 39.491 False
107.713, 129.607, 1.256, 39.524 False
107.669, 129.615, 1.325, 39.557 False
107.624, 129.624, 1.384, 39.590 False
107.577, 129.632, 1.448, 39.623 False
107.528, 129.641, 1.504, 39.656 False
107.477, 129.649, 1.565, 39.689 False
107.424, 129.659, 1.618, 39.722 False
107.369, 129.668, 1.677, 39.755 False
107.313, 129.678, 1.729, 39.788 False
107.254, 129.687, 1.784, 39.821 False
107.195, 129.697, 1.833, 39.854 False
107.133, 129.707, 1.885, 39.887 False
107.070, 129.718, 1.933, 39.920 False
107.005, 129.728, 1.982, 39.953 False
106.938, 129.739, 2.027, 39.986 False
106.871, 129.749, 2.069, 40.019 False
106.802, 129.760, 2.103, 40.052 False
106.732, 129.771, 2.135, 40.085 False
106.661, 129.782, 2.162, 40.118 False
106.589, 129.793, 2.189, 40.151 False
106.517, 129.804, 2.212, 40.184 False
106.443, 129.814, 2.235, 40.217 False
106.369, 129.825, 2.255, 40.250 False
106.294, 129.835, 2.274, 40.283 False
106.219, 129.845, 2.291, 40.316 False
106.143, 129.855, 2.307, 40.349 False
106.067, 129.865, 2.322, 40.382 False
105.990, 129.875, 2.335, 40.415 False
105.912, 129.883, 2.346, 40.448 False
105.834, 129.893, 2.358, 40.481 False
105.756, 129.902, 2.370, 40.514 False
105.678, 129.912, 2.380, 40.547 False
105.599, 129.921, 2.389, 40.580 False
105.520, 129.931, 2.398, 40.613 False
105.440, 129.939, 2.405, 40.646 False
105.360, 129.949, 2.414, 40.679 False
105.280, 129.958, 2.421, 40.712 False
105.200, 129.968, 2.428, 40.745 False
105.120, 129.978, 2.434, 40.778 False
105.039, 129.988, 2.440, 40.811 False
104.958, 129.997, 2.446, 40.844 False
104.877, 130.006, 2.450, 40.877 False
104.796, 130.015, 2.455, 40.910 False
104.715, 130.025, 2.460, 40.943 False
104.633, 130.034, 2.464, 40.976 False
104.551, 130.044, 2.468, 41.009 False
104.470, 130.053, 2.472, 41.042 False
104.388, 130.062, 2.475, 41.075 False
104.306, 130.070, 2.476, 41.108 False
104.223, 130.077, 2.480, 41.141 False
104.141, 130.085, 2.483, 41.174 False
104.058, 130.092, 2.486, 41.207 False
103.976, 130.099, 2.487, 41.240 False
103.893, 130.106, 2.490, 41.273 False
103.810, 130.112, 2.491, 41.306 False
103.728, 130.119, 2.494, 41.339 False
103.645, 130.124, 2.489, 41.372 False
103.562, 130.127, 2.490, 41.405 False
103.479, 130.129, 2.490, 41.438 False
103.395, 130.131, 2.496, 41.471 False
103.312, 130.132, 2.494, 41.504 False
103.229, 130.134, 2.499, 41.537 False
103.145, 130.134, 2.496, 41.570 False
103.062, 130.134, 2.500, 41.603 False
102.978, 130.136, 2.507, 41.636 False
102.895, 130.139, 2.510, 41.669 False
102.811, 130.141, 2.508, 41.702 False
102.727, 130.143, 2.509, 41.735 False
102.644, 130.144, 2.507, 41.768 False
102.560, 130.145, 2.509, 41.801 False
102.477, 130.145, 2.508, 41.834 False
102.393, 130.146, 2.510, 41.867 False
102.309, 130.145, 2.509, 41.900 False
102.225, 130.145, 2.510, 41.933 False
102.142, 130.143, 2.501, 41.966 False
102.058, 130.138, 2.498, 41.999 False
101.975, 130.133, 2.499, 42.032 False
101.892, 130.127, 2.504, 42.065 False
101.808, 130.120, 2.499, 42.098 False
101.725, 130.114, 2.506, 42.131 False
101.641, 130.105, 2.500, 42.164 False
101.558, 130.098, 2.507, 42.197 False
101.475, 130.088, 2.501, 42.230 False
101.391, 130.079, 2.507, 42.263 False
101.308, 130.068, 2.501, 42.296 False
101.225, 130.058, 2.508, 42.329 False
101.142, 130.046, 2.501, 42.362 False
101.059, 130.034, 2.508, 42.395 False
100.976, 130.021, 2.501, 42.428 False
100.893, 130.008, 2.509, 42.461 False
100.811, 129.994, 2.502, 42.494 False
100.728, 129.980, 2.509, 42.527 False
100.646, 129.964, 2.501, 42.560 False
100.563, 129.948, 2.509, 42.593 False
100.480, 129.934, 2.516, 42.626 False
100.397, 129.921, 2.520, 42.659 False
100.315, 129.906, 2.513, 42.692 False
100.232, 129.892, 2.515, 42.725 False
100.149, 129.876, 2.510, 42.758 False
100.067, 129.861, 2.514, 42.791 False
99.985, 129.844, 2.508, 42.824 False
99.902, 129.827, 2.513, 42.857 False
99.821, 129.809, 2.502, 42.890 False
99.740, 129.788, 2.490, 42.923 False
99.660, 129.764, 2.483, 42.956 False
99.579, 129.742, 2.499, 42.989 False
99.499, 129.717, 2.491, 43.022 False
99.419, 129.693, 2.502, 43.055 False
99.339, 129.667, 2.494, 43.088 False
99.260, 129.640, 2.498, 43.121 False
99.181, 129.612, 2.487, 43.154 False
99.102, 129.584, 2.500, 43.187 False
99.023, 129.554, 2.490, 43.220 False
98.945, 129.524, 2.502, 43.253 False
98.867, 129.493, 2.491, 43.286 False
98.789, 129.461, 2.503, 43.319 False
98.712, 129.428, 2.492, 43.352 False
98.634, 129.396, 2.503, 43.385 False
98.558, 129.361, 2.492, 43.418 False
98.481, 129.327, 2.504, 43.451 False
98.405, 129.291, 2.492, 43.484 False
98.329, 129.255, 2.505, 43.517 False
98.254, 129.217, 2.493, 43.550 False
98.179, 129.180, 2.505, 43.583 False
98.104, 129.141, 2.493, 43.616 False
98.030, 129.102, 2.505, 43.649 False
97.956, 129.061, 2.493, 43.682 False
97.882, 129.021, 2.506, 43.715 False
97.809, 128.979, 2.494, 43.748 False
97.736, 128.937, 2.506, 43.781 False
97.664, 128.894, 2.494, 43.814 False
97.592, 128.850, 2.500, 43.847 False
97.521, 128.805, 2.495, 43.880 False
97.450, 128.760, 2.506, 43.913 False
